"","hsa-let-7e","hsa-mir-106a","hsa-mir-10a","hsa-mir-128-1","hsa-mir-128-2","hsa-mir-141","hsa-mir-146a","hsa-mir-146b","hsa-mir-150","hsa-mir-155","hsa-mir-17","hsa-mir-182","hsa-mir-183","hsa-mir-18a","hsa-mir-200c","hsa-mir-20a","hsa-mir-20b","hsa-mir-215","hsa-mir-29a","hsa-mir-335","hsa-mir-34c","hsa-mir-363","hsa-mir-381","hsa-mir-4661","hsa-mir-4772","hsa-mir-485","hsa-mir-629","hsa-mir-651","hsa-mir-708","hsa-mir-9-1","hsa-mir-9-2","hsa-mir-9-3","hsa-mir-92a-1","hsa-mir-92a-2","hsa-mir-93","hsa-mir-96"
"TCGA-53-7626",10.5800689032998,1.55243462034587,15.1259944836602,4.98086621580766,4.96471860514658,9.32466054885375,6.63281358783724,8.09854143287518,9.46795081415577,7.18792666115859,9.10376264448455,11.4978841615382,9.9820201385785,1.63638332955795,11.4169305676104,7.51759254732298,2.83811030235706,1.26657847782572,13.0539990911878,6.06017685714516,4.52150571730552,2.47746647665297,3.21096280448377,0.768037771283104,2.05772162929718,0.233566607612575,5.60362578125948,2.22974079724954,2.60795756475449,3.7143464203506,3.29085151638487,3.4148914640993,11.790110800699,11.7779607738709,10.3062182657635,2.43120787448159
"TCGA-86-7711",11.3932976961429,2.35891664115007,12.0105734637014,6.75597043936766,6.58918714761795,8.21943078632666,4.62053597388997,7.63403269227427,6.6241219995928,6.04859857976521,7.80553034393237,12.5266911955248,12.0493450927259,1.74842430640839,11.4977992988478,6.10533294959378,4.33444678270002,1.61585177099536,11.8586550585409,4.45577020352406,0.669007710920994,3.77447482397387,5.98954146132818,3.21096529734456,3.71089556815156,0.669007710920994,6.78713221573053,2.43958032145605,4.13088129691913,13.2632415940391,13.25089570325,13.2531205438037,10.8235535498509,10.814838310512,10.8934575784856,3.64438481179453
"TCGA-86-7713",11.0636447093036,3.32958618939483,11.1571327803198,5.89184884474392,5.92187430012702,10.6185713409805,3.57607511134725,6.68328543818725,7.37085232662632,5.13042155469929,9.32059373122516,12.0757766365604,10.830028441481,3.0321260636545,12.8968287878287,7.76588608203444,5.95128755955075,3.2840762538648,12.741739812409,5.9872304217611,0.699871406327007,3.99861479881645,3.08615924425745,0.953481301110976,0.699871406327007,0.699871406327007,7.0388233952364,0.953481301110976,5.49241070240048,3.64969178768224,3.49849904079703,3.61335295511256,12.1505897022646,12.1443355365903,12.3893298369218,3.18850901190044
"TCGA-91-7771",9.60277270684762,1.41877122748217,13.0689002891956,4.58566480201425,4.5730405373367,10.4929678828076,5.8078404360461,8.37936045674598,8.93632499923163,7.19781045005604,8.31637413734886,12.5853728231214,10.6140279092755,1.81162145755471,12.9882939006302,5.98981899422357,1.17324450775131,8.2495205174196,12.9769583434268,5.46935883405545,2.73299047524578,0.877185907267261,3.62019295849935,1.41877122748217,2.31462286658188,0.504258338565431,4.72912044096813,0.274049304777487,3.88820853695314,5.11606277726892,5.15893180618018,5.20874779323003,11.1885681638396,11.1974631492551,9.39254161347849,1.8951331334928
"TCGA-69-7973",10.1024184604858,3.88986745547199,15.6474252251988,5.9029536684195,5.849120418574,9.69509866587513,5.33201047440713,9.06315681738263,6.95105805122853,5.00089293217739,9.258077422819,14.4244051589051,12.8684930688687,3.21112296203803,13.1308555420548,9.24129674727131,5.9935377611347,1.5959957733146,11.3435033504874,8.2021635525085,1.00828321349367,3.31252780897676,4.34960462168314,0.419185050761884,1.5959957733146,1.00828321349367,6.4453859164362,1.23185446403743,5.24489919566843,5.66004622359755,5.60614071718936,5.66963445218746,12.7716124034629,12.7775132984031,12.3351523065652,5.06768539205422
"TCGA-73-7498",10.1238265414477,2.22819130876966,13.6111195193725,4.76121643516392,4.77816551572491,9.03390557389503,5.66771759511237,7.73249770988852,8.4352597354822,5.97019614900429,8.74427553766021,13.8346694842345,11.5335397785718,2.22819130876966,12.73543424833,8.14719800406053,3.5528578073566,1.19023556959977,13.2140823522935,5.81459971726365,3.70241474686052,1.28814413549182,2.758846590836,1.19023556959977,1.62437560066715,0.971902171409538,5.66771759511237,2.758846590836,6.08361803213547,5.27261310233354,5.0878411596333,5.13465544923145,12.0045180708421,12.0106376794138,11.9079020368216,4.19421678164381
"TCGA-86-7955",9.05293633117391,5.55654005052743,16.2755852241873,6.47276673051879,6.38713836040318,9.82139550943663,3.80013743793549,7.39705858080672,7.36205201126879,4.98682375092928,9.04560074871221,13.6360262445012,12.0449584118471,3.38242157253767,13.1858001196464,8.37532338835909,8.61620323557238,1.23074960882465,12.2246733333188,6.59840253183536,1.0548561157939,5.36237506192479,3.34466462252554,2.08152165735526,1.0548561157939,0.621764482154652,7.35257167115263,4.46018365690426,4.27185083196693,7.97762415984473,7.98837669530676,7.89186712806386,12.7011940686044,12.6923550782743,13.3319953843775,4.2918296980765
"TCGA-44-8117",9.03538745385974,1.62315610566181,12.7261766544258,5.72309184895411,5.55915122845176,8.42346813691905,4.80973664787705,7.25799403384194,7.46056839961002,5.32735984672401,8.66174862374556,13.4580950157782,12.7894045020902,2.77887635177773,11.6720696446267,7.88898738459241,1.43414086465275,0.462857489705345,12.475694401941,6.46873591922416,1.21657468379158,0.249912510520522,4.61192204428395,1.09410632281825,1.53174176175089,1.79025115594975,6.19474615972859,1.86706064457817,5.32054782162149,6.64539305297738,6.6508342513202,6.66971841562788,11.8976445728225,11.8816802132836,12.3413362298772,4.38260804985463
"TCGA-86-8054",6.61195520157114,4.89392607199296,13.5295141686146,6.49360978998671,6.40067884504383,8.95388128563884,4.27214348330614,6.78262960483619,7.00236812152739,4.41978244372024,9.83893816443359,12.7148785658021,12.3019067442037,4.76729545675077,12.6086120915243,9.14001516056756,7.95739202024626,1.80669607830573,10.8854411859054,6.69547417956338,2.584193579842,4.85293853075637,6.01589980568157,1.41446084704313,1.62386732995614,3.12157993148593,7.25921875223858,1.62386732995614,5.46262257464672,7.83644643254157,7.82589461397307,7.81125868235562,13.1284207702965,13.1294937599756,14.2246644881623,3.88178284891327
"TCGA-86-8075",8.97333688425517,2.68769788725955,14.4870907564292,4.92698552420397,4.8988066904427,8.91605730921229,5.87803482068645,7.81780037326682,7.08164842983043,6.39930658797345,8.44728119668414,13.6395303444438,11.7350523042611,2.31377000349048,11.6754393494168,7.23743850761936,5.7057613982685,1.92409038168954,12.204105210869,5.03449957710803,3.11260072513454,3.83181179160342,5.32129825710517,1.86705471224638,0.527382668705261,2.22576787957679,4.8032280182113,1.38854389780136,6.23433814209595,8.20846005965253,8.27642851660347,8.22982529229818,11.9760479722771,11.969236143308,12.0498804990076,4.15135943575963
"TCGA-86-8076",8.01246415477434,1.85051741607959,13.0795692013506,5.42294636618032,5.58235469808874,10.1391950893585,7.63282792203695,8.0046019672701,10.0511548599132,7.91636378018749,9.44393782915868,11.6278263425524,9.39451243779201,2.81034582405027,11.7091202448801,8.62186553499504,2.58787044576895,1.38065963899004,13.3569111114685,5.51437440986283,7.5441794472432,1.38065963899004,4.47581966589039,1.13940728033879,4.58830621638805,1.26507077473185,6.33615359303772,2.26579722474621,5.58837881203929,5.21284808511272,5.23605698882565,5.33968602504079,13.0778975962055,13.0585675251683,11.6518453973994,2.7254268481107
"TCGA-86-8278",8.62365251668955,0.438272621765154,13.7622618288416,5.42249443182584,5.4656273925859,10.1825721341283,5.08299699032467,6.43349564284675,7.10007797385437,5.29785023872155,7.25003260587876,12.5067076632151,10.0652631241422,0.773964264865149,12.3601128162695,6.00685820509625,1.75126703504609,3.13907389482027,11.7220775686345,3.15832264539082,3.75943986972136,0.559059062161214,6.36058105082366,1.80110401065553,2.10874423149068,2.79001129519932,5.40648435727605,1.59051100235114,6.29687097573114,5.78952344662903,5.79568287988362,5.82307948764103,10.8267510962451,10.8300370014817,10.508330463247,3.23284798803935
"TCGA-86-8279",9.22496908692735,2.17495443627447,13.846730082224,5.62669298780377,5.69606753227508,9.38583193120426,4.55129999709402,7.70900459142179,6.39738206879299,5.69606753227508,7.8322497964328,12.9372779294677,11.3605193988563,2.33816594739922,11.8222142181479,6.90029390205711,5.48578806755797,0.857040648546459,11.3448543142495,5.29027646253127,4.1729431662049,2.95624088172965,5.50309738663752,1.99089533665669,1.53260472148384,2.4133324889852,6.03639497368929,2.90507184628479,6.56746254748899,8.55911517123373,8.54664849027608,8.56839499090104,11.6375158125044,11.6398407279316,11.8748982785231,3.56286333645191
"TCGA-86-8669",8.72730785283815,1.80306870333407,12.5107741673717,5.67242005207998,5.62468779883499,9.87969860546924,6.29633022067171,9.29978214713931,8.31105042213338,6.08772161207258,9.13707079379624,12.9550694390836,10.4765979824427,2.72282424926184,13.5287703949165,8.68211503336375,3.77141593970017,3.65743581854491,12.952466270932,5.92483183440242,1.16659269820683,2.36439369512024,2.30506406624857,1.71464073448895,1.41128793562487,0.271984955642377,6.15647120892836,3.34036244263709,5.92483183440242,9.6154449233986,9.6120065861171,9.63138302801556,12.4130683533757,12.4133427308491,11.9138849393306,3.50759233163298
"TCGA-86-8671",8.36012911266107,1.35401765042067,14.7964527899448,5.39165521119687,5.22156918050336,8.12167700267358,9.2685381967732,8.74209098894826,11.0588674962365,8.57258709126786,7.91084917472672,12.7641605169754,10.9199574975957,2.80023706544157,11.8749520966769,7.52244057767343,3.00054721863716,1.62057374283005,13.2780688723792,5.83350449668172,3.77707374285612,2.36455758506661,4.97023186417739,2.1282379624408,4.0039222204536,2.1282379624408,5.3737171778862,2.04000164648745,6.30507450276565,8.70311733954549,8.7262742683474,8.73946688145394,12.1738050573991,12.1953479908403,11.8296138681437,2.50301537557976
"TCGA-86-8674",9.28774654908831,2.09550555579653,13.0577233160832,5.01268415599327,4.95463631180899,9.75093273400817,6.25697907777093,7.25955293777363,7.38415622581249,6.00249539372395,9.64611251629619,13.3197290035526,10.8391569698357,3.81711515521952,13.4528713683536,8.95966536826128,2.76977512386727,2.91600229241194,12.7188512405241,5.06064565802263,1.39883137093509,1.39883137093509,4.23448583894502,1.75034109313344,2.69069979583063,2.42358139788229,5.90515008872217,1.58526543487277,6.03886795099537,4.36754950424675,4.34190052041844,4.30255119429588,13.3335972491769,13.3320713814995,12.1648187100259,3.61780155147438
"TCGA-62-A46Y",10.1653205438443,3.89279453548576,13.3411362815543,5.54434306331012,5.34020596623186,7.14037875137994,9.23942039016263,11.8380465571154,10.28584946938,8.93965722057774,8.13788715994311,14.4825340721655,13.0361213760859,2.02810975041849,13.2993768427586,7.48835953553691,3.35559452351657,0.597523546572274,11.9146335107165,7.56072069314938,6.75810875415849,1.60997569842523,0,1.60997569842523,2.02810975041849,1.60997569842523,5.68047759285331,2.02810975041849,1.83413839220959,6.49637165099045,6.42062173665238,6.52880244098007,12.844910213114,12.8354207226023,13.4024478055147,4.79088013169953
"TCGA-62-A471",8.78279695775793,4.65358292795024,13.3330794009023,5.55891192661071,5.43249516549845,10.9036060711137,4.9891707590287,9.2631664214178,7.73043579740682,6.48810665459245,9.05961358555703,12.7520518358216,11.1469657726935,4.07208761657577,13.9123525554177,8.56071053010102,4.57596605503466,4.54913720977006,11.0116489989397,5.87200256779081,1.6768058356851,3.08243946762276,3.00558269358974,2.54444186238328,2.02717882770238,0,5.0478443706368,2.54444186238328,3.29112773791814,12.6428887780918,12.6231272673757,12.6342390100444,12.4887283822965,12.482981147365,12.9806241700003,4.03389419027931
"TCGA-86-A4D0",8.6967427681276,4.79834571327988,14.0473154842333,5.86733254165469,6.20995040541547,10.6263800651207,6.15065849292746,9.71624640644259,7.58596200969753,6.25990427171078,9.90971525989774,12.7927950338799,11.8973612269374,5.02986014890313,12.9816032038131,9.29045133019208,4.83647210334209,5.41713878646242,11.3640685467547,7.48756173160364,1.99299786628311,2.87456957845481,3.88610390609897,2.94606137666105,1.69397708388873,1.69397708388873,6.87795585423823,1.31632881968585,5.96521972266365,13.4270105850192,13.4092342803886,13.4237369708029,12.692505372351,12.6890094426171,13.6326661590611,5.3659213516466
"TCGA-53-A4EZ",9.62147648136666,4.67051774374615,14.0598239084903,5.39696968122341,5.43332998536208,9.01311168531085,7.6493521072599,10.1846542713785,9.63666175496359,7.89726353634758,8.87783756513262,14.057960246525,13.3032104897412,4.02901532857393,13.5420874441597,8.36904314462671,4.07576955255286,0.853261941002595,12.5371922883473,6.68883760603406,2.54584212776608,2.7325014883536,3.34216457910957,1.05341861515927,1.52708184899411,1.22915843402528,5.44227864166425,3.41670167965789,4.57610740930512,5.86461420863544,5.96737738655725,5.94236464493951,12.4643168554495,12.4760746482702,13.4656300204935,5.44227864166425
"TCGA-55-A48Z",9.45975233671874,6.19826113092859,15.4144719566873,5.00481403217017,5.21777627754979,8.51723898749381,7.14883116448141,10.0400609158369,8.15318151423324,7.83310741445756,9.45260037221541,12.3272031751249,11.2535540132142,3.22606039242778,11.450935660628,9.09905737994278,7.83457535006306,0.301167360222053,11.7881125129543,5.26208646173685,2.55458173027177,5.74674577870719,3.80734688416284,1.25872935892212,1.11150345058419,2.76628496485022,5.55348375387338,2.16418191845999,6.09915145374249,6.99454694869027,6.87409459977706,6.89675633954689,12.9301215001872,12.9072408768198,12.5243844411959,3.87738569077078
"TCGA-86-A4P8",9.59152640069705,4.70954148622787,14.4342893053837,5.31883203372202,5.07416163357593,8.45945843530185,7.97800470711841,11.0928162446262,10.3704968168189,7.67152663792023,8.82229911983934,11.4908810953207,9.03843489212392,2.68885062515031,12.1646948534546,8.94432173544906,5.43585588061796,1.02695087062351,12.5488167653573,7.00135060930258,5.20167741578911,4.0273550803782,3.21749549626926,1.02695087062351,3.85701297030006,1.84570400557096,5.35586073808734,2.1284808203962,2.80050691579166,4.84593317879998,4.76565471844003,4.47723201777379,12.657779053585,12.6603830554109,12.4705916415325,2.36481136762921
"TCGA-MP-A4T9",9.38545288238202,4.41610449606498,14.2124215348596,5.62873796474267,5.56450514575059,8.82638131564562,7.25531632454278,10.3098724653345,10.0488597808532,6.97553636953695,8.34070402144784,13.0453814750673,11.6691593445061,3.2658042744101,12.4699309145831,8.3449592086894,4.32426401795384,1.05471374972405,12.9653090060806,7.29544473348756,4.99470538888468,3.03246076655234,3.6289561073218,0.780901335845498,2.56260340394891,1.48311150573434,6.10831514627116,2.2359478886104,4.00740058638287,9.63888650751657,9.61881953031958,9.62976010840609,12.0687716676329,12.0765491577705,12.9044222534825,5.0321309136977
"TCGA-MP-A4TC",9.63994449533693,3.89412161019119,14.2125446934663,5.14512892304316,5.04355886321461,8.56053868733071,6.15928982358494,10.0281823056301,7.3031672166782,7.85497552509525,8.38540430998489,12.7689052942039,11.3584852292247,3.22481144055166,11.6243668688356,8.08364449515677,2.60746123053479,1.18496323060126,12.3142307310437,5.94736473013978,2.42941805705304,0.993173633421697,4.43697645741154,2.5032919931356,2.70461261007382,2.5032919931356,5.5235517003406,1.98974829923934,5.82665810252772,7.40424750686839,7.36763098421599,7.33639088070994,11.9144663278122,11.9119255387697,12.3246556912131,4.92760011155428
"TCGA-69-A59K",9.42736092059609,3.38577282569149,12.4475662879822,5.18962739026046,5.15098498958555,9.07264385615471,5.28550620013445,10.1136174521725,6.68717492051026,6.05720349823868,7.39281578782778,13.9451638276955,11.5897079455456,1.72896186774282,11.5308224731368,7.20752919474663,4.74683019478248,0.825078146835178,13.6215769995713,7.41744461324483,3.95122175962797,2.6783908407133,1.96111023766616,1.81056649372516,1.64246314360032,0.254482783132233,4.4986120705922,2.33658646482714,3.43806538292583,6.38481800317317,6.41121852133046,6.53041783959542,11.2347205122784,11.2422077578018,11.8095545293326,5.16656638823267
"TCGA-95-A4VK",8.31688358136083,3.56138858467166,14.5363269178943,4.31083603450613,4.27383206933811,9.35504057961943,6.18723744491727,8.50126547785477,9.02283131809651,7.59235449014917,8.29511925173014,13.751974855031,10.2009496194021,2.46551403423295,12.652918998832,8.45035278688619,4.91407413431768,2.91333273218882,12.8278079995784,5.17714969140613,3.93768186044703,3.46618830697867,2.59115733875976,3.25457771738918,2.3983355930449,1.46416480404841,4.17694376387242,1.91234328357726,4.25496797063192,8.94405340057465,8.91505695764004,8.94331713595525,12.1665119030309,12.1543953181612,12.3596105671426,3.65069368613086
"TCGA-MP-A4TD",8.83080764909345,3.3169489954837,14.2595906960658,4.73217035685033,4.46567447025187,8.37245932940605,6.02991632019559,8.07945173213151,8.77197635138348,6.29509141339233,8.22386946130357,12.7979634801103,10.460036970643,2.97379621514914,11.4918508105579,7.96383296129638,3.52953400279928,1.50885860792822,13.0130510493481,6.04727802407554,3.82625641049135,1.36857560444821,5.28435607071104,1.50885860792822,0.611063760616576,3.11221370407976,4.46567447025187,1.03897691535232,6.37518522308864,10.3928686588224,10.4247694664852,10.3976707807656,11.9672683594067,11.9386741098098,11.7575951537665,3.77159436975457
"TCGA-MP-A4TF",8.39922993714204,3.73446207857896,12.2228519561034,5.0215624756796,5.29062669728579,9.1652370499142,5.28316919725845,8.60465076197402,5.79409976453365,6.24929620937977,8.74833138527805,13.171772501288,11.7377407186756,2.4960933835776,12.9913977726872,8.47318933064894,3.73446207857896,2.73348255037078,13.0114932444006,5.53625604476046,0.682950775634301,2.00974201388549,4.76738392323411,1.00650197980855,3.52280327536919,3.11580883269936,6.14619003029418,2.00974201388549,3.49724803752537,8.10251037981747,8.19184411833429,8.17783682763186,12.2064975105864,12.2050799890196,12.8509952020419,4.51065411150133
"TCGA-L9-A743",10.3565275408124,2.21282859602269,13.1828187327624,5.6387703342959,5.76125838216914,8.75784021332137,8.25993084421386,10.8970556849377,9.75052945933951,7.81872540458564,8.24703969338354,11.3926019174818,9.88993564109421,3.13603910106654,12.068546126788,8.45298065403734,3.7372392835208,0.474621900762606,12.2573496906247,6.52396467834402,5.7262992886333,2.88023648633933,3.99393579823589,0.72181535345398,1.99515053476156,1.11680455193029,5.24821564402099,1.79375982385405,4.63764612189325,8.51318453518083,8.5699908698363,8.55063687476481,11.4238946071226,11.4209596913296,11.7504694683409,3.55797967866151
"TCGA-L9-A7SV",10.4777411816364,0.996058949888661,12.4400187448678,6.14196616167659,5.83018916700963,7.92524043372528,5.67033404075096,9.15300126800737,6.81235658012612,5.55908969311222,8.23721094087891,13.1371489851773,11.3755988457475,2.1314087245844,11.2931495659944,8.01893798219778,1.99408474241893,1.1332037934812,10.9894320889056,7.74569530972681,2.80059264432462,0.675117669409172,2.47894696199861,1.99408474241893,0.675117669409172,0.675117669409172,6.08814770421986,3.25596609718673,3.99260213064434,8.39130211675597,8.39130211675597,8.2821517098547,11.6293688961417,11.6341617489296,12.3799109979619,5.27029629839258
"TCGA-05-5428",9.53296506987493,1.33272282589965,13.8295375938247,5.81636807856041,5.87976079738389,9.39513043283342,4.39791211800762,8.8592100891091,6.34565152844772,5.44937926001076,8.73558077882297,14.2835608634839,13.6138631869985,2.18390282713276,13.1766859337149,8.09469626198306,2.12930214283245,1.0090009699165,12.8212681463941,8.26976506956614,2.47413176670701,1.23267487671519,3.07469860481823,2.82275135489597,1.67526855147818,0.224970068169958,5.96407643900638,1.67526855147818,4.85021079587543,8.77112213635252,8.81394620685617,8.78332997752887,11.9362463483655,11.9526159187117,12.0544595474075,5.79020993923883
"TCGA-64-5779",9.3681035528506,4.48760622594593,15.449652440316,5.7211054517678,5.78312669312367,8.27951301303481,6.80526895227653,7.66930792612269,8.54565525841774,8.67873460715039,8.60481197922031,12.8580693256248,11.5830702995168,3.41344433545659,12.5070438257917,7.76077595786997,6.73116069928607,4.18473342629662,12.6867561760486,6.30751300781455,2.76403526182391,4.84830209444252,4.28816628848678,0.471131260531538,2.5428639782585,1.64343001242648,7.07485674437577,1.81158282478833,6.99630064308994,8.41136716469721,8.45011736120264,8.4878539101518,12.3275284051975,12.3082130155211,11.9360403153596,3.41344433545659
"TCGA-64-5781",9.46287005466952,1.82924354124536,13.9789628568277,5.75508206585782,5.83291658988125,10.1516339728553,6.72013656952662,7.88968871997582,7.97546937349482,7.57088502151641,6.68723187220784,13.7169671239612,12.1465416750718,0.769277499818343,12.505821427516,6.16046895281494,3.64786787787322,2.87572915508372,12.8187737436394,5.35047914256218,3.3814993452302,2.61046715248547,4.29123259686504,0.841947363472007,3.47585999353703,1.41845282108973,5.9402524637592,0.526329274758871,4.88405263160395,6.95532032521219,6.92427911843614,6.91272788902308,11.0382774192331,11.0344669814346,11.207045186442,4.40353360098826
"TCGA-90-6837",10.1323234465873,2.45397816723261,15.4082085437201,5.14092115986183,5.09074903448009,7.76180146846832,5.15494133525627,8.06347779523078,9.09345049839586,6.7775240802718,8.11279599477357,11.5794702472495,8.93185081614708,1.5335967366253,11.1664834559539,7.82673795727145,4.10385084273659,1.97406669487162,12.3928062946759,7.61991725678194,2.54196254565396,2.66462915043935,3.81692629818051,2.0953499273938,1.97406669487162,1.14140139921789,5.47295114657503,0.756267554475446,3.72593699206231,3.66845501834736,3.91904092820653,3.78121627627652,12.5363230822081,12.5431270187905,11.7976355473831,0.896383461997351
"TCGA-58-8387",8.36824609812945,4.64354868983925,13.6955692686734,7.84092665353924,7.69955844788631,9.58773627847124,6.27051578613797,6.6563492762341,9.53763302742771,7.71299805029862,8.62677065927423,11.6843928632709,11.8078721610894,3.86973305081273,12.2668855753241,8.1117328380263,7.22094235109593,2.29013772379358,12.1384098989695,5.91499915600129,1.97021718240269,5.06286566879127,4.42141829397391,2.38274471080207,4.58627926053866,0.405177687519877,7.44687646368699,3.86973305081273,7.89499019749226,6.50490466111765,6.45778507257462,6.44173022652737,12.2342463781365,12.221862724001,13.276531098506,2.77326677818949
"TCGA-85-8351",9.24247878933426,1.42671722027054,13.1242303011573,6.960354196346,6.88679172242849,8.86722488941717,5.04782234559896,8.19655131227386,7.29361238463423,5.92254927217857,9.10989661983822,12.8835780721236,12.4209106052224,3.47638894639195,12.2008428000369,8.4180432333131,4.33160132381254,2.03396737853492,11.7703900079748,8.20757952620369,4.35162408920125,1.82069527823524,5.06004310228442,2.95482369975393,2.53197700686476,0.882972435275939,7.11478266657051,3.54755310424909,5.35605374464008,8.90158552265975,8.85412569338867,8.8646145490847,13.1723856275319,13.1802356631946,12.7586309350282,2.90149059343898
"TCGA-43-A475",9.02390772538775,5.13080413437027,13.5195004237871,6.47647765340874,6.35778951952597,9.98537059101668,7.65711098673133,10.2150905705513,10.3105335164533,7.9912298139109,9.72069820735254,11.4093992321407,9.7317183137542,4.35116787366564,12.8317517914282,9.75585802425148,6.30743823420575,0.882753374635296,11.7638547700905,5.1764069539935,2.03360483573076,3.475952314966,3.6476796850879,1.08759047168356,4.24815528941557,1.26692683128226,6.3125531665045,4.46579597707243,7.11723239816677,9.41247913728137,9.40111953539136,9.44719414824548,13.2807529575497,13.2640597801604,13.7710236807199,3.10350032534606
"TCGA-J1-A4AH",9.19783003744353,5.00618701201163,13.0943628628179,8.11331098059252,8.1874391519421,10.4903902777208,6.42242718620938,9.53013638838259,7.91830351207268,6.79763173794616,9.88296974611706,13.3873028900701,12.2449095609317,4.65164346235112,13.142292591594,9.9531670647127,5.24594734701837,1.39989130430312,12.5589542206766,6.74449953742735,2.41156671182629,3.12881072494998,4.31621019861382,3.10402661482318,1.69365466279243,1.13216025985784,7.68546470658129,3.72428322175996,7.57257047472077,9.16563074172293,9.13193033560132,9.13307921805236,13.081327870631,13.0834590398719,13.5260483053195,5.22311146424176
"TCGA-90-A4EE",8.52131339140712,4.97125443418662,13.1551280101623,6.00915013650795,5.9865482805638,10.9604752278706,7.87819151421661,10.2582821931129,10.2131630602238,8.75990105260324,10.3861044824566,13.178581878096,12.4384796980267,5.13091670631246,13.8649644943384,9.9170614473718,7.09266392818292,1.22335334834183,11.7535042076167,7.20787072897674,2.00126144584254,3.50403378902872,4.29927682642986,1.73814307402633,2.66438134752219,2.00126144584254,5.35919271751521,2.32327350182573,6.43906764289912,8.38969398839766,8.25749164228105,8.34745138848497,13.4397369870816,13.4545233789161,14.3788921709159,4.46103696933038
"TCGA-96-A4JK",7.63681808820031,5.28791464737259,14.2593044573399,5.67658445824961,5.83761203978767,9.91186312087553,6.14798441084666,9.03260397633898,8.61040008212017,7.01249474913089,9.75416783364625,12.9334824874737,11.6858127479341,4.28428691753447,12.936685408593,9.6765977964332,6.64404869015764,1.40445193698869,11.4688795799165,7.30572820372321,6.60660620988611,4.37615595802105,4.91169349907378,1.67637077664162,2.81549980834806,1.5913012223519,5.84681692074594,2.61460031290536,7.33545974531663,10.8638653601158,10.8635819639142,10.8707912387949,13.5287647621087,13.5314655208855,13.6448339625441,4.03330018001105
"TCGA-85-A50Z",9.01871154513098,4.80815143047828,13.6707324482888,6.83449953068384,6.80430400511691,10.6201972325796,6.10593682805648,8.52252234717919,7.9454615290366,6.18171834829469,8.77024876644837,13.5504120995041,12.5242254960861,3.64172774173024,12.7429747785749,8.19360915511799,5.399122615717,1.23313523333984,11.4332501732795,6.61846872831083,2.01408386936933,3.18660181530922,4.13315010544965,2.67876896415115,3.92439618743381,1.23313523333984,8.15139548269688,3.85875009478144,7.98253272254668,6.36429372361697,6.44479606952009,6.51039404691845,12.1014471069999,12.1209381319235,13.4911832862851,5.47775616209054
"TCGA-L3-A524",7.40285542832386,4.55130904217989,14.0311788734382,6.51934793661474,6.61286784872301,9.7004364165852,6.36247779654895,8.34298188011434,7.61767957637981,6.60588534165229,9.04542606407959,13.8850148318794,13.1263575600841,4.22658775255344,12.7083209722727,8.57072858848131,5.1399873692186,2.45662928342372,11.6363801187491,7.33269090222083,3.56911396360191,3.17529033374458,4.85205303706799,2.32675764718878,1.84762977410738,2.39315449261438,7.49643909223292,3.70601095615575,7.86727808478157,10.436790217876,10.4343287977331,10.4189735415611,12.4973708711617,12.5103413871825,13.3437624708929,5.45953093165709
"TCGA-90-A59Q",9.09504489893476,4.64460510033242,13.8940951150174,4.54211984163069,4.56843171001037,9.93783778281211,7.20604442504705,9.88778223247971,8.94747595488405,8.56356558538628,9.85609270235605,12.1355729154829,10.2497235422091,3.32263022794794,12.8512180051812,9.59803355884753,4.43179375988181,1.4410653773999,11.9765766973607,5.99107442219667,3.96155943344599,2.14744542531283,3.92129416806724,0.514807014743511,3.92129416806724,1.65260855953733,5.19340384867561,0.893444537176295,5.39797781302291,8.01997064917792,8.04595172767735,7.98377058457964,12.9801541484284,12.9750153109953,12.8112368575657,3.38317494226428
"TCGA-NC-A5HE",9.12973526186465,4.38240282663731,12.6135619739473,5.36991576398526,5.5905154635197,9.7876619993147,7.84205355146083,10.6950686186079,9.10365690488516,8.99072890270896,9.48044251714951,13.9084007265278,12.316396920953,4.22659360931518,12.9256195870245,9.22082646582638,6.59152616133936,0.714154941054188,11.4570711450677,5.35494089863697,4.54956228906052,4.29095027828995,3.59721876504378,0.51300049971338,3.87425263184118,0.714154941054188,5.82048261138043,1.74354943549059,5.73052521498579,12.9730138233986,12.9798170751494,12.977260064301,12.331834874264,12.3137372050967,13.2527271979877,4.96892174469784
"TCGA-NC-A5HG",9.83623767384888,4.34814777316944,12.1267415085303,6.36444851978038,6.61996245655399,10.9240068964402,5.54034235928134,10.2616854166869,6.61226439198558,6.54106841958434,10.2029944577742,13.5647485261915,11.8847248445034,5.53220625910284,13.5982589499421,10.0070426092923,2.86416157528661,0.607320370217216,9.76381929830894,7.32538254669477,1.50181871828759,1.50181871828759,3.10260673758658,2.69954830117294,2.44602617448548,1.03340820007118,7.46013955406972,2.8113501843456,4.47240978583928,8.38100750598842,8.43873095459482,8.34081268501627,12.8758700599811,12.8697791875751,14.9323594700398,5.40431547745597
