"","hsa-mir-1180","hsa-mir-127","hsa-mir-134","hsa-mir-141","hsa-mir-148a","hsa-mir-181c","hsa-mir-187","hsa-mir-200b","hsa-mir-200c","hsa-mir-210","hsa-mir-29b-1","hsa-mir-29b-2","hsa-mir-379","hsa-mir-409","hsa-mir-410","hsa-mir-429","hsa-mir-432","hsa-mir-487b","hsa-mir-584","hsa-mir-889","hsa-mir-135b","hsa-mir-200a"
"TCGA-N5-A4RJ",5.66353843646746,3.74649572553609,5.40085983598446,7.56377215206777,14.1578954963051,6.27435834095267,1.52354890901678,8.61100478761563,10.564471849618,10.0255737509124,6.40777902086097,6.252349972796,7.05220847878705,1.93072257942666,2.50777815216115,6.86184244452942,0.303777241876034,0.954186630336061,6.92997816200589,2.50777815216115,5.28422620216283,8.5742187147295
"TCGA-N5-A4RM",4.26541754196126,11.0937829240528,11.9050863000138,7.96987433314084,14.9665320715827,5.45860580009027,2.38746428695567,5.3476356470817,9.71812986521355,10.826058978701,7.65731654147067,7.7431262906637,12.8488904137088,7.83649990707472,7.10578353591907,3.24256257023618,6.81177740371416,5.39305300969089,3.02900578424795,7.71434103465575,2.63437696413412,5.37052306096997
"TCGA-N5-A4RN",3.73709106711096,10.5515875007811,9.53209241698864,6.36470645314029,15.8100226674085,5.76995529042029,1.79364580760461,6.19465616753614,8.70581708888071,9.22142332862322,7.04546526150298,7.07969563123238,11.2549898857111,5.76995529042029,5.57042224839531,3.69844953545187,5.5916640995879,4.64178634264449,3.77472455463737,6.4659531503226,4.37400929226965,6.02545772867513
"TCGA-N5-A4RO",6.3060020294501,10.6145848413198,10.5834973952753,6.89954616792905,12.9900555471145,6.97537441124872,3.0441156960691,5.60042855066306,9.2263968770184,12.464633024618,6.68482431873047,6.87994958025267,11.8179047578188,6.87500856040518,7.59006388736412,3.99090994560695,7.62285495730241,6.283804381924,5.00031907082342,7.58402097029606,6.87500856040518,5.18731881411842
"TCGA-N5-A4RT",5.73426007957116,3.66167994842412,5.47896494736309,11.2009559280449,15.5311406970897,7.27312851436365,4.25781059411755,8.64184089237954,13.0884129413167,11.0890527330695,5.61225219670034,5.54714730282449,6.78418085843785,1.19852118427333,3.13261944842807,7.25285516511741,1.19852118427333,0.897907977484899,6.08556415138821,2.81629966849085,5.71067002198378,9.10580819195756
"TCGA-N5-A59E",5.21822591003399,5.20382838082396,5.45547070994716,10.6755962532274,15.0291066412853,6.98083927215889,4.70797633545887,7.91009102234734,12.4871592250623,10.4524811825733,6.81075871670162,6.78680945730013,7.03876912773291,2.86473983514785,1.98447925294558,6.50501556998445,1.68611859665602,2.11331610706814,4.41486163756046,3.76214563330305,5.80935794957931,8.01277081206775
"TCGA-N5-A59F",4.26951346597922,10.5184573705407,9.36776100237185,8.99581634579863,14.8511583849632,5.70070290274638,5.1479361122177,9.88058510913884,11.9420370746283,8.34922946560545,6.55415918688443,6.53332333069744,11.2883137697258,6.64297814368911,6.54526635128017,7.76520129013217,5.57817602607356,4.96443167240634,4.33976899595552,7.18736643573967,7.84466800123773,9.92439710348264
"TCGA-N6-A4V9",2.66302871769165,11.6320339430533,10.3659214259879,10.9874308476197,14.0999608999765,4.79014995000518,1.70333507420067,8.92648565297161,13.963988411278,9.22240612687423,6.26878171922276,6.28784636622619,11.6703120766213,6.68585708179471,7.43384798567097,7.11314949770605,6.97412198272726,5.67973483584636,4.62005744260064,7.33832597940226,8.16369292351607,8.54271062434207
"TCGA-N6-A4VC",4.93391004592805,6.24856542325664,6.03197005993213,12.4035246225246,13.5956763087157,5.84159436176489,3.66849189379927,9.86906095624746,14.2324491551682,10.6414620925081,8.45902449987556,8.43713163207074,7.40968647164714,2.1200944354741,2.44968444412615,9.37085477151671,1.92195192216079,1.41879011378913,5.35359698199943,3.22775046995857,8.85721517167862,10.2269774763825
"TCGA-N6-A4VE",5.04638632916554,7.06533429122085,6.87908436457287,11.2517450193494,15.7674636108761,7.61502617920501,6.01559520099245,9.27739967719387,14.1583881132221,10.9314853243882,6.46004522371576,6.46651390547294,8.09166902317251,3.3916292992622,3.96699462499324,8.63450599045136,3.81307467475567,2.61897180009831,7.25289494933856,4.29236662025602,6.63103044278519,9.3020223260518
"TCGA-N6-A4VG",4.57755402738319,5.29287335009419,4.37626030372106,8.35485304499931,12.3963651861505,6.06296077280559,2.15142568349144,8.6028832213146,10.3920499401424,9.11357705395578,5.66223467233895,5.62376092028568,5.95862495567029,1.41457179429721,1.78374244101757,7.15801009923373,0.637164131096966,0.637164131096966,3.45875431108254,1.78374244101757,4.69354488716322,8.62658806025961
"TCGA-N7-A4Y0",5.69551926540049,6.97173010362483,6.62693815277833,5.98317866116521,13.4436417148562,6.68153220665089,1.18305705622638,6.1729700999674,7.70115758547881,11.5345553898709,10.9498360313559,10.846109973167,8.32154038612984,3.10826399545018,1.18305705622638,5.19282796739465,1.18305705622638,1.82421714149896,4.02209123297679,3.77670810858731,1.82421714149896,5.83048975320684
"TCGA-N7-A4Y8",3.63016139026519,9.2761613773513,8.78561597304975,2.92400940548607,12.9983775682229,3.69832439793966,0.484772313473973,2.37666073496662,5.04217183869627,8.6807083902238,5.69819205265528,5.52757881216708,10.3911003870495,4.29060701473291,5.43072072583828,0.677213246086909,5.5213200546316,4.03347198625959,3.10231160781046,5.51503399520585,3.26098146357506,2.3200949966439
"TCGA-N7-A59B",4.15706861744585,4.82140292091585,4.68433182995936,11.60746946746,15.5873138821965,6.75598771191785,1.83295318763811,11.0664110188808,14.3091905222687,10.0847001603617,6.76815291603749,6.73382844022717,6.05594967407568,1.97406999980921,1.30122180533309,9.19434960981442,0.63146753029845,0.45005675790912,1.50104061328952,2.03976868936422,6.73382844022717,10.8325714154715
"TCGA-N8-A4PI",6.89595299638002,9.88474214818186,10.0606513357816,7.45700043353339,16.6614824427486,7.63352271279903,4.86381666834695,8.19129482972149,9.84824073209391,11.8154510492503,6.79241111658112,6.68085951487815,11.2827782467873,5.92146463313566,5.87614083912949,6.91400568186892,6.06571227482885,5.25229283790984,4.64348889057329,7.16075192914151,5.4384180505155,8.13853045335749
"TCGA-N8-A4PM",5.81350524459279,3.2262881012276,3.16914782071678,12.8498632002002,14.2668102595569,8.90026872013101,3.57319054201053,11.3078270772581,13.9086694697744,11.5065152606758,6.75765988727812,6.82856787597398,4.97851370154951,1.06367412275792,1.29493770265922,10.4457397566539,0.447225818612911,0.788127732805189,5.25052350815158,1.29493770265922,7.54742690125289,11.963040075746
"TCGA-N8-A4PN",5.26633162657996,11.1996316924051,10.2549070442068,4.11779709145161,13.9505990564211,4.99887877070619,1.61589131020849,4.88715660531044,6.63179356056535,9.74132181970717,5.34737219815804,5.32467853030679,12.5324533131713,7.22114368901412,8.49754672756797,3.0816469174031,8.23239238479733,7.09271891163706,5.71332153978229,8.08151453126539,2.4871155949452,4.75760399576092
"TCGA-N8-A4PO",4.13302142691981,8.39866381785502,7.67171038724573,10.0825332262005,14.6553848004325,6.79306781155559,2.27249146622765,9.88729512942847,12.8338109960029,9.62180406657439,6.66273830670699,6.66273830670699,9.52996427795271,5.00003904240625,4.28252802466767,7.77167797814003,3.88350469225538,3.33004676923972,3.08559002640156,5.88254530957517,7.34383712897938,9.58726997525196
"TCGA-N8-A4PQ",5.24291970391966,6.84203100414381,6.06779751385918,7.2250407158836,14.4494517321622,5.36707589108367,3.16041522107493,7.35318417625683,10.1102851125781,7.88155982681861,6.24547778874596,6.28274147169056,7.58820257909151,2.4692712676636,2.54132724221694,5.65382918248737,2.22861339000274,1.70876993621894,3.92411176549171,2.85584123555317,4.00278648764762,6.61876221306519
"TCGA-N8-A56S",3.81409519007658,6.79708003824397,6.2404335566638,9.17105858440815,13.7062524941563,5.52565294373048,2.14025742485636,9.78537399158787,11.9631213726942,9.12776411088234,6.63611850105392,6.70581695758634,7.79673477813374,3.03483672245971,2.36900044650468,8.05170337559845,1.86828495119603,1.86828495119603,4.35780983692516,2.93120251988349,5.17116090164243,9.46694608978932
"TCGA-N9-A4Q1",5.53333415578506,10.6858923109134,9.77135027572815,5.85306330611721,14.6180852023579,6.03497532092253,0.855315219225027,4.04751771138219,8.04602614635672,9.71939906181573,6.17403842683723,6.23109704118414,12.1908002830727,7.05586790985784,7.51871910706314,3.52594432375595,6.91979890902493,6.58244891084532,4.01899916327923,8.07228666746215,3.4425033901565,4.56415381997016
"TCGA-N9-A4Q3",3.58422798199447,9.59526518450607,8.84719730735055,6.50241486361992,14.8562347213399,6.72863813929927,0.983484349664123,9.30054369503464,8.83026129882873,9.73706659675354,7.05183312704721,7.04116803707989,10.429558864064,5.91568858398896,6.22930985415776,7.68118273427266,5.9729247300504,4.86272418318291,5.2895452333619,6.2056270061689,8.67249006731544,9.30333572682998
"TCGA-N9-A4Q7",5.06459822398316,5.85335806657352,5.10096709650747,4.88853918747243,15.1788316577616,4.84631568856034,1.19000099167105,10.0404748824082,6.90907918622714,9.6373534251573,8.91033130856027,8.98277216959434,6.39744999564956,1.43760328087415,1.64887081329008,7.88492830745057,1.43760328087415,1.43760328087415,6.14220371718558,1.43760328087415,4.5100751486639,9.73821221962475
"TCGA-N9-A4Q8",5.02700573936093,7.55068173568275,7.45275559256957,11.045380848245,14.9993741855247,5.3249405409096,2.54229198056457,10.669558301624,12.9690638466616,10.562924902744,8.04026888468704,8.1423457640043,8.59353003316281,3.6251619908867,3.6805028258621,9.15452360722021,3.78519616390141,2.48126793773934,3.20206237204091,4.45873279155011,8.20502149801359,10.753003783816
"TCGA-ND-A4WC",6.47930719264265,6.95847666672365,6.92965022395267,12.0911648166235,13.2332771916536,6.59397752403262,1.26658147606285,9.95698978274833,13.898200511507,11.7951183564176,9.26286403142948,9.24375350431517,8.3860854425985,3.18332325915759,1.93047848066068,8.92701132001734,2.17465249306353,1.63638657797382,2.72762273869653,3.61438782219993,6.35472932168367,10.3140115292294
"TCGA-NF-A4WX",4.88015021842246,10.3344787245336,9.48774667758309,9.63679881907746,14.8970664526868,7.14361804675038,3.00358442774122,8.65655315910677,11.9809414007318,9.83714773381406,3.80026792578897,3.97990991659173,11.0564294331648,6.08870397968654,6.70157260727809,6.2409368438684,5.81341012080764,4.89813771581103,4.54552622896817,6.73448261834812,6.10428343848404,8.19689363088558
